Food_Code,Food_Name,Category,Calories,Protein,Carbs,Fat,Fiber,Sugars,Sodium,Cholesterol,Protein_Efficiency,Caloric_Density,Bulking_Score,Cutting_Score
11100000,"Milk, NFS",Milk and Milk Products,446.7,22.06,33.86,24.78,0.01,33.86,504.5,25.2,4.94,4.47,65.52,57.27
11220000,"Milk, condensed, sweetened",Milk and Milk Products,351.4,10.43,51.97,11.31,0.26,35.74,237.3,97.3,2.97,3.51,50.36,24.78
11810000,"Milk, dry, not reconstituted",Milk and Milk Products,277.7,14.69,51.64,1.38,0.06,23.71,562.3,35.0,5.29,2.78,57.98,38.64
11120000,"Milk, dry, reconstituted, nonfat",Milk and Milk Products,420.9,18.69,42.32,19.64,0.39,25.7,328.0,45.6,4.44,4.21,62.75,48.43
11121100,"Milk, dry, reconstituted, whole",Milk and Milk Products,55.0,3.56,7.72,1.1,0.32,7.72,319.9,91.2,6.47,0.55,11.53,10.22
11210050,"Milk, evaporated, NS as to fat content",Milk and Milk Products,366.9,8.48,23.75,26.44,0.11,5.7,195.2,20.3,2.31,3.67,32.5,18.32
11212050,"Milk, evaporated, fat free (skim)",Milk and Milk Products,276.7,21.0,47.62,0.24,0.26,22.04,156.6,16.4,7.59,2.77,68.58,57.99
11211400,"Milk, evaporated, reduced fat (2%)",Milk and Milk Products,520.9,14.87,44.79,31.36,0.16,7.28,159.9,45.6,2.85,5.21,57.34,34.51
11211050,"Milk, evaporated, whole",Milk and Milk Products,472.7,23.45,44.83,22.17,0.44,40.58,136.3,89.8,4.96,4.73,74.04,61.78
11113000,"Milk, fat free (skim)",Milk and Milk Products,186.5,20.78,18.14,3.42,0.34,18.14,99.6,52.0,11.14,1.86,52.5,59.29
11000000,"Milk, human",Milk and Milk Products,485.1,11.24,52.39,25.62,0.3,9.49,118.9,10.5,2.32,4.85,53.53,24.62
11114320,"Milk, lactose free, fat free (skim)",Milk and Milk Products,486.0,7.07,53.39,27.13,0.47,44.95,370.8,92.6,1.45,4.86,45.7,12.43
11114300,"Milk, lactose free, low fat (1%)",Milk and Milk Products,297.3,3.76,50.19,9.06,0.33,16.96,326.4,56.9,1.26,2.97,35.59,5.99
11114330,"Milk, lactose free, reduced fat (2%)",Milk and Milk Products,83.6,4.95,12.39,1.58,0.16,12.39,184.7,83.7,5.92,0.84,16.93,13.5
11114350,"Milk, lactose free, whole",Milk and Milk Products,281.9,10.85,16.89,18.99,0.07,16.89,72.5,98.8,3.85,2.82,32.96,27.05
11112210,"Milk, low fat (1%)",Milk and Milk Products,273.4,16.03,4.46,21.26,0.09,4.46,570.9,96.7,5.86,2.73,37.02,42.8
11526000,"Milk, malted",Milk and Milk Products,356.3,10.62,20.39,25.81,0.23,12.78,287.9,18.4,2.98,3.56,35.0,25.19
11830260,"Milk, malted, dry mix, not reconstituted",Milk and Milk Products,380.1,18.03,28.35,21.62,0.43,28.35,47.3,93.4,4.74,3.8,54.04,47.35
11112110,"Milk, reduced fat (2%)",Milk and Milk Products,209.6,6.07,17.48,12.82,0.23,17.48,143.8,53.9,2.9,2.1,22.98,14.48
11111000,"Milk, whole",Milk and Milk Products,170.7,7.0,11.72,10.65,0.26,11.72,196.0,63.1,4.1,1.71,21.57,18.11
14640100,Mock chicken legs,Milk and Milk Products,537.4,20.75,54.2,26.4,0.2,30.35,406.8,12.5,3.86,5.37,73.97,51.9
13230500,"Mozzarella sticks, breaded, baked, or fried",Milk and Milk Products,418.6,22.96,37.55,19.62,0.06,23.46,292.4,87.1,5.48,4.19,68.88,60.63
11300100,"Non-dairy milk, NFS",Milk and Milk Products,314.7,24.17,15.34,17.4,0.15,15.34,51.0,62.9,7.68,3.15,59.16,66.52
11360200,Oat milk,Milk and Milk Products,230.5,22.77,34.14,0.32,0.05,33.85,32.9,20.3,9.88,2.31,64.91,63.8
12350225,"Onion dip, light",Milk and Milk Products,354.4,20.73,43.87,10.66,0.04,21.34,128.9,71.0,5.85,3.54,66.94,55.18
12350220,"Onion dip, regular",Milk and Milk Products,272.3,7.59,51.32,4.07,0.41,20.27,530.4,87.5,2.79,2.72,43.56,18.14
11440030,"Onion dip, yogurt based",Milk and Milk Products,198.9,4.85,39.15,2.55,0.41,35.9,76.4,13.1,2.44,1.99,31.26,11.39
14650165,Pork skin rinds,Milk and Milk Products,385.9,21.98,11.5,28.0,0.28,11.5,105.1,87.2,5.7,3.86,53.57,58.78
14650175,"Pork, NFS",Milk and Milk Products,458.5,16.75,32.3,29.15,0.45,2.58,414.2,9.9,3.65,4.58,54.24,41.98
14670000,"Pork, belly",Milk and Milk Products,280.8,18.5,24.4,12.13,0.2,14.69,147.0,50.9,6.59,2.81,52.01,50.28
14650170,"Pork, carnitas",Milk and Milk Products,190.9,6.46,18.42,10.15,0.44,18.42,484.1,28.8,3.38,1.91,24.04,16.44
14650180,"Pork, steak, NS as to fat eaten",Milk and Milk Products,225.9,15.07,17.24,10.74,0.18,17.24,220.4,74.6,6.67,2.26,41.02,41.05
14650195,"Pork, steak, coated",Milk and Milk Products,247.9,12.2,41.8,3.55,0.14,15.26,276.3,98.1,4.92,2.48,47.78,31.92
14650185,"Pork, steak, lean and fat eaten",Milk and Milk Products,317.0,11.9,5.62,27.43,0.14,5.62,420.7,36.6,3.75,3.17,29.78,29.64
14650190,"Pork, steak, lean only eaten",Milk and Milk Products,401.8,4.24,21.82,33.06,0.32,21.82,390.4,23.9,1.06,4.02,23.41,5.32
14660200,"Pork, tenderloin",Milk and Milk Products,192.4,4.49,29.49,6.28,0.49,7.44,260.1,75.1,2.33,1.92,25.65,10.6
13210110,"Pudding, bread",Milk and Milk Products,114.2,19.98,3.44,2.28,0.23,3.44,337.1,52.3,17.5,1.14,42.82,58.12
13200110,"Pudding, chocolate, NFS",Milk and Milk Products,501.2,7.51,48.52,30.79,0.44,13.46,287.2,98.6,1.5,5.01,44.29,13.39
13220120,"Pudding, chocolate, made from dry mix",Milk and Milk Products,297.6,18.63,18.66,16.49,0.41,18.66,233.9,52.0,6.26,2.98,49.57,50.76
13220220,"Pudding, chocolate, made from dry mix, sugar free",Milk and Milk Products,248.1,6.12,20.44,15.76,0.37,20.44,383.9,38.5,2.47,2.48,24.94,14.14
13230130,"Pudding, chocolate, ready-to-eat",Milk and Milk Products,385.2,17.14,38.79,17.94,0.15,12.21,48.9,33.9,4.45,3.85,57.53,44.02
13230140,"Pudding, chocolate, ready-to-eat, sugar free",Milk and Milk Products,550.8,17.37,51.73,30.49,0.38,39.85,409.0,29.7,3.15,5.51,66.11,41.85
13210280,"Pudding, flavors other than chocolate, NFS",Milk and Milk Products,427.5,5.32,36.81,28.77,0.19,36.81,579.8,24.4,1.24,4.28,33.32,7.79
13220110,"Pudding, flavors other than chocolate, made from dry mix",Milk and Milk Products,345.6,22.59,6.21,25.6,0.09,6.21,496.9,56.4,6.54,3.46,51.74,61.04
13220210,"Pudding, flavors other than chocolate, made from dry mix, sugar free",Milk and Milk Products,218.7,21.22,19.77,6.08,0.36,19.77,87.4,27.8,9.7,2.19,54.51,60.01
13230110,"Pudding, flavors other than chocolate, ready-to-eat",Milk and Milk Products,502.4,21.51,26.98,34.27,0.32,8.06,415.4,35.9,4.28,5.02,61.53,55.12
13230120,"Pudding, flavors other than chocolate, ready-to-eat, sugar free",Milk and Milk Products,150.2,18.1,5.69,6.12,0.43,5.69,507.1,31.5,12.05,1.5,40.55,52.16
13210410,"Pudding, rice",Milk and Milk Products,248.5,17.39,10.06,15.41,0.31,6.01,533.0,81.3,7.0,2.48,42.3,47.82
13210520,"Pudding, tapioca, made from dry mix",Milk and Milk Products,239.3,22.4,24.66,5.68,0.01,24.66,330.6,73.3,9.36,2.39,59.52,62.43
14203010,Puerto Rican white cheese,Milk and Milk Products,436.9,21.1,44.61,19.34,0.26,8.86,471.9,30.8,4.83,4.37,68.87,55.08
14201010,"Queso Anejo, aged Mexican cheese",Milk and Milk Products,309.2,24.01,29.7,10.48,0.04,26.03,482.9,72.2,7.77,3.09,65.96,65.93
14107060,Queso Asadero,Milk and Milk Products,220.3,22.58,20.33,5.41,0.01,20.33,393.0,37.4,10.25,2.2,57.53,63.35
14107200,Queso Fresco,Milk and Milk Products,211.2,4.58,23.71,10.89,0.34,23.71,237.8,25.7,2.17,2.11,23.13,10.2
14131000,Queso cotija,Milk and Milk Products,203.8,18.24,9.13,10.48,0.18,9.13,188.9,25.0,8.95,2.04,43.08,51.0
12350235,"Ranch dip, light",Milk and Milk Products,432.3,13.72,34.13,26.77,0.09,26.12,257.2,18.9,3.17,4.32,48.83,32.69
12350230,"Ranch dip, regular",Milk and Milk Products,459.2,10.61,53.71,22.43,0.41,8.36,521.3,92.7,2.31,4.59,52.67,23.47
11440040,"Ranch dip, yogurt based",Milk and Milk Products,302.9,24.71,21.84,12.97,0.41,21.84,592.0,76.6,8.16,3.03,63.37,68.89
11360000,Rice milk,Milk and Milk Products,553.5,18.97,49.55,31.05,0.39,32.82,78.0,20.4,3.43,5.54,68.25,46.62
13150000,"Sherbet, all flavors",Milk and Milk Products,212.5,17.32,30.91,2.18,0.26,30.91,291.8,9.9,8.15,2.12,52.22,48.23
13130700,"Soft serve, blended with candy or cookies, from fast food",Milk and Milk Products,454.2,12.61,40.66,26.79,0.08,31.29,107.2,76.4,2.78,4.54,50.09,28.91
12310370,"Sour cream, fat free",Milk and Milk Products,442.1,10.65,37.24,27.84,0.46,13.26,257.6,19.5,2.41,4.42,44.34,24.03
12320100,"Sour cream, imitation",Milk and Milk Products,473.9,24.83,51.13,18.9,0.42,27.01,385.4,13.5,5.24,4.74,79.96,65.85
12310350,"Sour cream, light",Milk and Milk Products,245.0,6.86,38.57,7.03,0.27,6.64,286.7,76.8,2.8,2.45,35.46,16.22
12310100,"Sour cream, regular",Milk and Milk Products,426.6,17.56,31.56,25.57,0.23,4.89,350.5,96.0,4.12,4.27,55.17,44.61
11321000,"Soy milk, chocolate",Milk and Milk Products,378.7,16.91,35.58,18.75,0.05,35.58,212.8,22.7,4.47,3.79,55.4,43.26
11320000,"Soy milk, sweetened",Milk and Milk Products,162.9,14.06,4.73,9.75,0.45,4.73,112.6,51.5,8.63,1.63,32.11,39.82
11320100,"Soy milk, unsweetened",Milk and Milk Products,369.8,24.68,14.83,23.52,0.38,13.41,445.1,39.9,6.67,3.7,60.47,67.4
12350245,"Spinach dip, light",Milk and Milk Products,283.6,12.51,18.53,17.71,0.22,7.07,395.3,25.5,4.41,2.84,37.12,32.3
12350240,"Spinach dip, regular",Milk and Milk Products,74.9,11.09,5.61,0.9,0.07,5.61,343.2,96.8,14.81,0.75,25.73,31.91
11440050,"Spinach dip, yogurt based",Milk and Milk Products,315.6,11.28,6.43,27.2,0.28,6.43,546.6,15.6,3.57,3.16,28.93,28.09
14420200,"Steak, NS as to type of meat, NS as to fat eaten",Milk and Milk Products,422.6,16.69,43.41,20.24,0.07,40.93,392.5,41.9,3.95,4.23,59.31,41.76
11830400,"Strawberry beverage powder, dry mix, not reconstituted",Milk and Milk Products,292.0,18.17,37.86,7.55,0.33,20.91,401.2,15.1,6.22,2.92,58.19,49.33
11519040,"Strawberry milk, NFS",Milk and Milk Products,412.3,7.0,50.15,20.42,0.2,24.18,570.0,19.6,1.7,4.12,43.2,13.15
11519205,"Strawberry milk, fat free  (skim)",Milk and Milk Products,500.2,5.74,50.8,30.45,0.26,30.38,257.4,10.2,1.15,5.0,41.88,7.74
11519200,"Strawberry milk, low fat (1%)",Milk and Milk Products,574.4,19.2,51.52,32.39,0.23,7.44,591.4,84.7,3.34,5.74,69.9,46.57
11519105,"Strawberry milk, reduced fat (2%)",Milk and Milk Products,499.7,18.33,50.89,24.75,0.08,29.66,375.8,45.3,3.67,5.0,67.1,45.16
11519210,"Strawberry milk, reduced sugar",Milk and Milk Products,221.2,10.37,44.55,0.16,0.17,21.11,336.3,92.4,4.69,2.21,45.23,27.03
11519050,"Strawberry milk, whole",Milk and Milk Products,371.4,15.9,28.81,21.4,0.01,28.81,561.3,58.7,4.28,3.71,49.92,40.29
11710689,"Toddler formula, Enfamil Enfagrow",Milk and Milk Products,216.8,11.99,21.75,9.09,0.36,21.75,76.2,25.9,5.53,2.17,37.02,32.35
11710930,"Toddler formula, Gerber Good Start, Stage 3",Milk and Milk Products,441.6,13.75,42.83,23.92,0.22,15.13,598.4,45.5,3.11,4.42,53.33,32.86
11710807,"Toddler formula, Nido Kinder",Milk and Milk Products,372.6,10.65,37.93,19.8,0.13,37.93,484.5,67.6,2.86,3.73,43.99,24.76
11710801,"Toddler formula, PediaSure",Milk and Milk Products,364.4,18.03,6.03,29.79,0.25,6.03,367.7,83.3,4.95,3.64,42.72,47.3
11710481,"Toddler formula, Similac Go and Grow",Milk and Milk Products,456.9,16.77,48.96,21.56,0.12,3.17,526.0,7.0,3.67,4.57,62.59,41.41
11710810,"Toddler formula, store brand, beginning or next stage",Milk and Milk Products,501.9,21.71,47.97,24.79,0.42,35.48,417.7,63.8,4.33,5.02,72.42,55.93
11710815,"Toddler formula, store brand, pediatric shake",Milk and Milk Products,397.3,19.56,10.41,30.83,0.44,3.4,500.7,17.2,4.92,3.97,48.3,51.61
11440060,Tzatziki dip,Milk and Milk Products,213.4,13.84,2.6,16.4,0.03,2.6,97.0,66.7,6.49,2.13,31.11,37.31
14640105,"Veal, chop",Milk and Milk Products,271.0,14.98,39.59,5.86,0.39,30.02,572.8,9.0,5.53,2.71,52.46,40.3
14650100,"Veal, ground",Milk and Milk Products,203.7,3.55,46.47,0.4,0.35,46.47,279.5,27.3,1.74,2.04,32.37,7.28
12350255,"Vegetable dip, light",Milk and Milk Products,338.7,24.89,5.06,24.33,0.49,5.06,111.1,16.5,7.35,3.39,55.7,68.88
12350250,"Vegetable dip, regular",Milk and Milk Products,260.3,16.63,36.46,5.32,0.03,36.46,292.1,10.5,6.39,2.6,54.09,44.74
11440070,"Vegetable dip, yogurt based",Milk and Milk Products,512.4,19.41,32.92,33.68,0.19,15.71,525.1,26.2,3.79,5.12,60.4,48.36
11825000,"Whey, sweet, dry",Milk and Milk Products,120.2,14.16,4.2,5.19,0.49,4.2,32.8,95.4,11.78,1.2,31.62,41.06
12220200,Whipped topping,Milk and Milk Products,87.9,9.03,6.21,3.0,0.45,6.21,214.3,26.5,10.27,0.88,22.04,26.23
12220270,"Whipped topping, fat free",Milk and Milk Products,229.5,10.81,5.68,18.17,0.03,5.68,163.2,56.3,4.71,2.3,26.76,27.9
12220280,"Whipped topping, sugar free",Milk and Milk Products,403.3,22.36,36.5,18.65,0.16,17.98,411.6,99.4,5.54,4.03,67.0,59.33
11446000,"Yogurt parfait, with fruit",Milk and Milk Products,412.9,24.19,2.64,33.95,0.02,2.64,330.8,99.3,5.86,4.13,53.83,64.35
11436100,Yogurt tube,Milk and Milk Products,285.8,20.41,43.85,3.19,0.25,4.76,343.2,46.9,7.14,2.86,65.6,56.01
11400010,"Yogurt, Greek, NS as to type of milk or flavor",Milk and Milk Products,401.6,8.83,14.93,34.06,0.2,14.93,389.7,80.5,2.2,4.02,29.14,18.86
11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",Milk and Milk Products,188.6,20.92,16.94,4.14,0.35,16.94,530.2,74.8,11.09,1.89,52.2,59.69
11433990,"Yogurt, Greek, NS as to type of milk, fruit",Milk and Milk Products,438.2,17.52,16.84,33.42,0.37,16.84,378.7,44.9,4.0,4.38,47.84,44.54
11411390,"Yogurt, Greek, NS as to type of milk, plain",Milk and Milk Products,343.5,18.33,39.23,12.58,0.15,39.23,491.8,87.4,5.34,3.44,59.71,48.42
11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",Milk and Milk Products,324.7,11.18,43.15,11.93,0.47,43.15,274.5,76.3,3.44,3.25,47.18,27.99
11434010,"Yogurt, Greek, low fat milk, fruit",Milk and Milk Products,393.8,21.82,39.29,16.6,0.05,25.6,299.9,21.5,5.54,3.94,67.22,57.68
11411410,"Yogurt, Greek, low fat milk, plain",Milk and Milk Products,288.3,22.58,19.91,13.15,0.05,19.91,50.5,49.2,7.83,2.88,58.0,62.07
11435030,"Yogurt, Greek, nonfat milk, flavors other than fruit",Milk and Milk Products,392.6,19.6,7.47,31.59,0.25,7.47,212.4,90.1,4.99,3.93,46.86,51.45
11434020,"Yogurt, Greek, nonfat milk, fruit",Milk and Milk Products,336.7,12.54,23.12,21.55,0.32,4.17,243.5,64.5,3.72,3.37,40.01,31.53
11411420,"Yogurt, Greek, nonfat milk, plain",Milk and Milk Products,314.6,14.94,17.19,20.68,0.02,3.79,498.9,39.2,4.75,3.15,41.62,38.57
11435010,"Yogurt, Greek, whole milk, flavors other than fruit",Milk and Milk Products,206.4,20.68,16.95,6.21,0.38,16.95,594.6,44.2,10.02,2.06,51.9,58.67
11434000,"Yogurt, Greek, whole milk, fruit",Milk and Milk Products,356.0,8.45,20.87,26.52,0.01,7.57,56.2,8.9,2.37,3.56,30.89,18.25
11411400,"Yogurt, Greek, whole milk, plain",Milk and Milk Products,366.7,23.09,29.1,17.55,0.4,29.1,430.1,80.6,6.3,3.67,64.4,62.74
11435100,"Yogurt, Greek, with oats",Milk and Milk Products,341.7,11.56,2.57,31.69,0.05,2.57,571.5,95.3,3.38,3.42,27.82,27.95
11400000,"Yogurt, NFS",Milk and Milk Products,490.9,19.42,36.43,29.72,0.33,29.28,83.4,39.9,3.96,4.91,61.96,49.1
11410000,"Yogurt, NS as to type of milk or flavor",Milk and Milk Products,341.7,14.06,32.58,17.24,0.1,32.58,190.0,7.3,4.11,3.42,47.83,35.55
11434090,"Yogurt, NS as to type of milk, flavors other than fruit",Milk and Milk Products,453.3,14.07,47.39,23.05,0.08,5.39,396.2,7.5,3.1,4.53,56.37,33.3
11430000,"Yogurt, NS as to type of milk, fruit",Milk and Milk Products,384.4,5.8,29.68,26.95,0.11,29.68,78.6,9.9,1.51,3.84,30.28,9.93
11411010,"Yogurt, NS as to type of milk, plain",Milk and Milk Products,410.6,17.2,11.39,32.92,0.48,11.39,241.0,6.5,4.19,4.11,44.2,44.35
14410500,"Yogurt, almond milk",Milk and Milk Products,372.9,9.45,42.98,18.13,0.17,19.84,30.8,33.5,2.53,3.73,44.12,21.23
14410380,"Yogurt, coconut milk",Milk and Milk Products,277.2,5.76,2.9,26.96,0.4,2.9,181.4,6.7,2.08,2.77,15.74,12.54
11436000,"Yogurt, liquid",Milk and Milk Products,345.7,15.62,35.49,15.7,0.15,17.78,413.3,76.5,4.52,3.46,52.44,40.25
11434200,"Yogurt, low fat milk, flavors other than fruit",Milk and Milk Products,487.5,23.71,22.46,33.64,0.45,11.4,69.5,14.6,4.86,4.88,63.53,62.28
11432000,"Yogurt, low fat milk, fruit",Milk and Milk Products,285.7,20.49,16.35,15.36,0.04,3.22,578.7,84.4,7.17,2.86,52.01,55.84
11411200,"Yogurt, low fat milk, plain",Milk and Milk Products,215.5,21.73,18.8,5.93,0.28,18.8,426.7,59.2,10.08,2.15,55.02,61.44
11434300,"Yogurt, nonfat milk, flavors other than fruit",Milk and Milk Products,256.8,3.4,7.01,23.91,0.04,7.01,511.6,7.2,1.32,2.57,12.87,5.14
11433000,"Yogurt, nonfat milk, fruit",Milk and Milk Products,222.5,18.31,23.67,6.07,0.08,14.01,343.1,72.9,8.23,2.22,50.68,50.64
11411300,"Yogurt, nonfat milk, plain",Milk and Milk Products,470.8,5.14,34.6,34.65,0.07,26.88,530.1,75.4,1.09,4.71,32.29,6.14
14410330,"Yogurt, soy",Milk and Milk Products,307.6,14.42,37.91,10.92,0.39,37.91,327.1,97.7,4.69,3.08,50.87,37.89
11434100,"Yogurt, whole milk, flavors other than fruit",Milk and Milk Products,452.2,15.89,51.83,20.14,0.19,32.88,291.2,56.8,3.51,4.52,62.22,39.01
11431000,"Yogurt, whole milk, fruit",Milk and Milk Products,382.2,14.69,30.65,22.31,0.36,30.65,324.3,35.7,3.84,3.82,48.53,37.15
11411100,"Yogurt, whole milk, plain",Milk and Milk Products,497.0,23.42,24.69,33.83,0.48,24.69,197.8,41.6,4.71,4.97,64.16,61.28
94000010,Agave liquid sweetener,"Sugars, Sweets, and Beverages",561.1,0.99,63.57,33.65,0.58,63.57,183.8,29.5,0.18,5.61,39.38,-7.09
92101810,Alcoholic coffee drink,"Sugars, Sweets, and Beverages",136.3,5.28,24.9,1.73,0.3,24.9,153.6,49.7,3.87,1.36,24.37,13.71
92550035,Alcoholic malt beverage,"Sugars, Sweets, and Beverages",264.5,5.22,15.74,20.08,1.18,15.74,99.0,46.5,1.97,2.64,20.96,12.73
92550380,"Alcoholic malt beverage, sweetened","Sugars, Sweets, and Beverages",122.8,2.43,19.56,3.87,2.03,19.56,201.8,43.1,1.98,1.23,15.87,8.89
93301032,Alfredo sauce,"Sugars, Sweets, and Beverages",232.5,5.25,15.4,16.66,1.07,15.4,19.6,14.9,2.26,2.33,20.52,13.24
93301215,Alfredo sauce with added vegetables,"Sugars, Sweets, and Beverages",664.0,7.53,93.51,28.87,0.23,52.72,123.0,40.3,1.13,6.64,68.46,9.77
93301075,Alfredo sauce with meat,"Sugars, Sweets, and Beverages",246.8,0.44,22.74,17.12,0.47,22.74,247.1,35.2,0.18,2.47,14.72,-2.68
93301150,Alfredo sauce with meat and added vegetables,"Sugars, Sweets, and Beverages",393.7,3.52,84.05,4.82,0.78,46.61,23.1,4.8,0.89,3.94,53.0,4.25
93301050,Alfredo sauce with poultry,"Sugars, Sweets, and Beverages",658.7,3.18,89.95,31.79,1.4,17.08,57.5,18.9,0.48,6.59,57.92,-0.83
93301216,Alfredo sauce with poultry and added vegetables,"Sugars, Sweets, and Beverages",268.8,1.68,12.47,23.58,1.74,12.47,234.8,38.8,0.62,2.69,12.28,3.14
93301160,Alfredo sauce with seafood,"Sugars, Sweets, and Beverages",359.8,3.93,13.69,32.15,2.01,13.69,185.1,20.3,1.09,3.6,18.3,8.61
93301141,Alfredo sauce with seafood and added vegetables,"Sugars, Sweets, and Beverages",363.8,5.08,47.65,16.99,2.21,47.65,28.6,3.3,1.4,3.64,37.62,12.38
92101918,Almond oil,"Sugars, Sweets, and Beverages",341.9,5.37,35.01,20.04,0.9,35.01,97.2,26.7,1.57,3.42,31.66,11.07
91306030,Aloe vera juice drink,"Sugars, Sweets, and Beverages",211.9,5.0,26.94,9.34,0.23,26.94,187.4,39.4,2.36,2.12,25.59,11.22
91705005,Ambrosia,"Sugars, Sweets, and Beverages",340.9,0.3,80.88,1.8,0.51,13.68,28.0,1.3,0.09,3.41,44.45,-4.9
92102110,Animal fat or drippings,"Sugars, Sweets, and Beverages",342.5,3.97,77.68,1.76,2.66,54.83,255.4,0.5,1.16,3.42,50.21,10.38
93201000,Artichoke dip,"Sugars, Sweets, and Beverages",443.6,3.92,52.74,24.1,0.11,52.74,5.9,13.3,0.88,4.44,38.65,3.11
92161002,Avocado dressing,"Sugars, Sweets, and Beverages",496.7,5.83,80.1,16.99,2.91,80.1,167.6,22.2,1.17,4.97,56.68,13.38
91361050,Baby Toddler cookie,"Sugars, Sweets, and Beverages",602.7,7.85,75.06,30.12,0.02,15.02,169.9,48.9,1.3,6.03,59.26,11.54
91361010,Baby Toddler wheels,"Sugars, Sweets, and Beverages",306.0,1.38,70.34,2.13,0.5,20.65,17.2,37.3,0.45,3.06,40.99,-0.98
92101970,Bacon and tomato dressing,"Sugars, Sweets, and Beverages",406.2,6.28,53.01,18.79,2.28,53.01,104.5,40.1,1.55,4.06,43.13,15.28
91104100,"Bagel, wheat, with fruit and nuts","Sugars, Sweets, and Beverages",455.1,2.94,50.55,26.79,1.5,50.55,39.1,3.2,0.65,4.55,35.71,2.72
92309500,Barbecue sauce,"Sugars, Sweets, and Beverages",490.1,7.46,43.4,31.85,0.88,15.74,92.5,29.9,1.52,4.9,41.52,14.34
93502000,"Bean dip, made with refried beans","Sugars, Sweets, and Beverages",292.6,7.06,56.1,4.44,1.1,42.9,280.9,33.0,2.41,2.93,45.1,17.53
92550030,Beer,"Sugars, Sweets, and Beverages",506.4,1.82,55.4,30.84,1.4,47.96,44.7,21.0,0.36,5.06,36.4,-1.87
92550110,"Beer, higher alcohol","Sugars, Sweets, and Beverages",349.4,4.38,68.22,6.55,1.96,68.22,46.1,6.4,1.25,3.49,46.36,10.07
92803000,"Beer, light","Sugars, Sweets, and Beverages",438.5,3.1,36.65,31.06,0.18,36.65,7.4,47.3,0.71,4.38,28.91,0.89
93301217,"Beets, pickled","Sugars, Sweets, and Beverages",138.1,2.2,13.81,8.23,1.07,8.0,46.8,16.2,1.59,1.38,12.69,5.98
92611100,Black Russian,"Sugars, Sweets, and Beverages",260.4,6.89,10.72,21.11,1.78,6.06,106.0,48.4,2.65,2.6,21.74,19.02
93301083,Black bean sauce,"Sugars, Sweets, and Beverages",685.6,5.28,87.74,34.83,0.59,73.9,52.9,22.9,0.77,6.86,61.29,3.31
95310800,Bloody Mary,"Sugars, Sweets, and Beverages",292.3,2.25,42.05,12.79,0.52,42.05,119.1,8.9,0.77,2.92,28.45,1.94
92101900,Blue or roquefort cheese dressing,"Sugars, Sweets, and Beverages",578.0,7.03,68.53,30.64,0.42,38.91,88.5,0.5,1.22,5.78,54.1,10.37
92306850,"Blue or roquefort cheese dressing, fat free","Sugars, Sweets, and Beverages",147.0,1.19,20.0,6.92,1.26,20.0,190.5,0.0,0.81,1.47,13.85,3.15
92101925,"Blue or roquefort cheese dressing, light","Sugars, Sweets, and Beverages",454.0,0.02,68.99,19.77,2.81,55.51,297.9,42.7,0.0,4.54,39.07,-3.4
